title,release_year,runtime,imdb_score,type_SHOW,is_high_rated
The Meyerowitz Stories (New and Selected),2017,112,6.9,False,0
Malevolent,2018,89,4.8,False,0
The Babysitter,2017,85,6.4,False,0
When We First Met,2018,97,6.4,False,0
Extinction,2018,96,5.8,False,0
To All the Boys I've Loved Before,2018,100,7.1,False,1
Troy: Fall of a City,2018,58,3.9,True,0
Cargo,2017,105,6.3,False,0
The Dragon Prince,2018,27,8.4,True,1
Dear White People,2017,29,6.1,True,0
Everybody Knows,2018,132,6.9,False,0
VeggieTales in the City,2017,23,5.7,True,0
Requiem,2018,58,6.4,True,0
Wormwood,2017,43,7.0,True,1
Perfume,2018,29,7.1,True,1
The Guernsey Literary & Potato Peel Pie Society,2018,124,7.3,False,1
1922,2017,102,6.2,False,0
Evil Genius,2018,48,7.5,True,1
Home Again,2017,97,5.8,False,0
Mudbound,2017,120,7.4,False,1
The Book of Henry,2017,105,6.5,False,0
Explained,2018,21,8.0,True,1
"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",2017,94,7.7,False,1
Cells at Work!,2018,23,7.5,True,1
She-Ra and the Princesses of Power,2018,24,7.8,True,1
Stranger,2017,64,8.5,True,1
The Rain,2018,43,7.3,True,1
The Innocent Man,2018,47,7.3,True,1
Berlin Syndrome,2017,116,6.2,False,0
Anon,2018,100,6.1,False,0
Rascal Does Not Dream of Bunny Girl Senpai,2018,25,8.1,True,1
Replicas,2018,107,5.5,False,0
Private Life,2018,123,7.2,False,1
Beyond Skyline,2017,105,5.3,False,0
A Futile and Stupid Gesture,2018,101,6.7,False,0
Mirai,2018,98,7.0,False,1
The Strangers: Prey at Night,2018,85,5.2,False,0
Dirty Money,2018,63,8.1,True,1
Tidelands,2018,42,6.8,True,0
Hilda,2018,25,8.5,True,1
Friends from College,2017,30,6.9,True,0
King of Thieves,2018,108,5.5,False,0
Hold the Dark,2018,125,5.6,False,0
My Little Pony: Equestria Girls,2017,24,6.4,True,0
Insatiable,2018,46,6.5,True,0
Black Mirror: Bandersnatch,2018,90,7.1,False,1
Better Than Us,2018,52,7.3,True,1
Cable Girls,2017,50,7.6,True,1
Sick Note,2017,24,6.8,True,0
RBG,2018,98,7.6,False,1
BÄhubali 2: The Conclusion,2017,168,8.199999999999998,False,1
The Perfection,2018,90,6.1,False,0
The Discovery,2017,102,6.2,False,0
MEGALOBOX,2018,24,7.8,True,1
The Kindergarten Teacher,2018,96,6.7,False,0
Wheelman,2017,82,6.4,False,0
Mirage,2018,129,7.4,False,1
Set It Up,2018,105,6.5,False,0
An Evening with Beverly Luff Linn,2018,108,5.8,False,0
Transformers: Cyberverse,2018,11,6.5,True,0
The Delivery Boy,2018,66,6.2,False,0
Wanderlust,2018,57,7.0,True,1
Jack Whitehall: Travels with My Father,2017,46,7.6,True,1
Little Italy,2018,102,5.7,False,0
Teasing Master Takagi-san,2018,24,7.7,True,1
The Boss Baby: Back in Business,2018,23,6.4,True,0
The Outsider,2018,120,6.2,False,0
My Next Guest Needs No Introduction With David Letterman,2018,55,7.9,True,1
Skins,2017,78,6.1,False,0
Hannah Gadsby: Nanette,2018,69,8.1,False,1
Banana Split,2018,88,6.2,False,0
Scissor Seven,2018,15,8.5,True,1
Damnation,2017,43,7.6,True,1
Creep 2,2017,80,6.4,False,0
Dumplin',2018,110,6.5,False,0
Shirkers,2018,96,7.4,False,1
The After Party,2018,89,5.7,False,0
Red Joan,2018,101,6.4,False,0
Mute,2018,126,5.4,False,0
The Magic School Bus Rides Again,2017,25,6.2,True,0
Hell Fest,2018,89,5.5,False,0
Small Town Crime,2018,91,6.6,False,0
Adrift,2018,96,6.6,False,0
Cathedral of the Sea,2018,57,7.4,True,1
Haunted,2018,25,4.6,True,0
Happy as Lazzaro,2018,125,7.5,False,1
A Bad Moms Christmas,2017,104,5.6,False,0
A-X-L,2018,98,5.3,False,0
The Other Side of the Wind,2018,122,6.7,False,0
Dave Chappelle,2017,60,8.699999999999998,True,1
Ravenous,2017,104,5.8,False,0
Salt Fat Acid Heat,2018,40,7.7,True,1
Great News,2017,21,7.0,True,1
Dark Tourist,2018,41,7.5,True,1
22-Jul,2018,143,6.8,False,0
Abstract: The Art of Design,2017,45,8.4,True,1
Victoria & Abdul,2017,112,6.8,False,0
Bakugan: Battle Planet,2018,20,5.1,True,0
May the Devil Take You,2018,110,5.9,False,0
Kakegurui,2017,24,7.2,True,1
Numberblocks,2017,5,8.6,True,1
Dogs,2018,50,8.0,True,1
The Forest,2017,52,7.2,True,1
Buster's Mal Heart,2017,96,6.2,False,0
Zoids Wild,2018,21,6.0,True,0
Death Note,2017,101,4.5,False,0
Mr. Sunshine,2018,76,8.699999999999998,True,1
Bright,2017,117,6.3,False,0
The Incredible Jessica James,2017,83,6.5,False,0
The Kissing Booth,2018,105,5.9,False,0
Handsome Devil,2017,95,7.0,False,1
Hotel Transylvania: The Series,2017,16,5.5,True,0
Sand Castle,2017,113,6.3,False,0
My Mister,2018,79,9.2,True,1
Magic for Humans,2018,24,7.1,True,1
Bill Nye Saves the World,2017,30,3.5,True,0
1983,2018,57,6.8,True,0
Errementari: The Blacksmith and the Devil,2018,98,6.4,False,0
Holy Camp!,2017,109,6.2,False,0
"Game Over, Man!",2018,100,5.4,False,0
Forgotten,2017,109,7.4,False,1
Piercing,2018,82,5.5,False,0
Unit 42,2017,48,7.0,True,1
Innocent,2017,51,8.4,True,1
Black Earth Rising,2018,59,7.4,True,1
On Body and Soul,2017,116,7.5,False,1
Mowgli: Legend of the Jungle,2018,105,6.5,False,0
No Escape Room,2018,85,5.0,False,0
I Am a Killer,2018,46,7.4,True,1
Goon: Last of the Enforcers,2017,101,5.8,False,0
Nailed It!,2018,33,7.4,True,1
Aggretsuko,2018,16,8.0,True,1
Immortals,2018,28,5.4,True,0
Ricky Gervais: Humanity,2018,79,7.9,False,1
Trolls Holiday,2017,26,6.2,False,0
To the Bone,2017,107,6.8,False,0
On My Block,2018,29,7.9,True,1
Sunderland 'Til I Die,2018,41,8.1,True,1
Gypsy,2017,59,6.8,True,0
The Bar,2017,102,6.3,False,0
Siberia,2018,105,4.3,False,0
Alexa & Katie,2018,25,7.4,True,1
Woodshock,2017,100,4.2,False,0
War Machine,2017,122,6.0,False,0
Illang: The Wolf Brigade,2018,140,5.9,False,0
Security,2017,87,5.7,False,0
Newness,2017,112,6.3,False,0
Bitter Daisies,2018,71,7.2,True,1
The Breaker Upperers,2018,82,5.9,False,0
Joan Didion: The Center Will Not Hold,2017,92,7.4,False,1
Clive Davis: The Soundtrack of Our Lives,2017,123,7.5,False,1
Life Sentence,2018,42,6.4,True,0
Cry Babies Magic Tears,2018,12,4.8,True,0
She's Gotta Have It,2017,32,6.8,True,0
The Toys That Made Us,2017,45,8.0,True,1
The Standups,2017,30,6.6,True,0
Baby,2018,45,6.8,True,0
Unsolved: The Murders of Tupac and The Notorious B.I.G.,2018,45,7.8,True,1
Disjointed,2017,27,6.8,True,0
We the Animals,2018,94,6.9,False,0
Spirit: Riding Free,2017,23,6.6,True,0
Welcome Home,2018,97,5.2,False,0
Midnight Sun,2018,91,6.6,False,0
Unicorn Store,2017,92,5.5,False,0
Tau,2018,97,5.8,False,0
Brain on Fire,2017,95,6.6,False,0
White Gold,2017,29,7.4,True,1
Voice,2017,63,7.5,True,1
The Good Cop,2018,49,6.9,True,0
If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,2018,94,7.9,False,1
Bathtubs Over Broadway,2018,87,7.6,False,1
Record of Grancrest War,2018,24,7.1,True,1
Hitler's Circle of Evil,2018,52,8.0,True,1
What the Health,2017,97,7.4,False,1
Rotten,2018,56,7.2,True,1
Duck Butter,2018,94,5.3,False,0
Because This Is My First Life,2017,56,8.199999999999998,True,1
The Long Dumb Road,2018,90,6.1,False,0
Abby Hatcher,2018,20,6.1,True,0
Unauthorized Living,2018,76,7.4,True,1
LEGO Friends: Girls on a Mission,2018,11,7.7,True,1
Tabula Rasa,2017,52,8.0,True,1
Murder Mountain,2018,49,6.8,True,0
Nicky Jam: El Ganador,2018,44,7.7,True,1
SKY Castle,2018,68,8.6,True,1
Sisters,2017,36,7.5,True,1
Suburra: Blood on Rome,2017,48,7.9,True,1
Bill Nye: Science Guy,2017,95,6.5,False,0
Mr. Roosevelt,2017,90,6.2,False,0
John Mulaney: Kid Gorgeous at Radio City,2018,65,7.9,False,1
Win It All,2017,88,6.2,False,0
Norm Macdonald Has a Show,2018,35,8.6,True,1
Andhadhun,2018,139,8.199999999999998,False,1
Just Between Lovers,2017,73,8.199999999999998,True,1
The Epic Tales of Captain Underpants,2018,24,6.7,True,0
Ugly Delicious,2018,51,7.8,True,1
The House of Flowers,2018,31,7.6,True,1
In Darkness,2018,110,5.7,False,0
Shimmer Lake,2017,83,6.3,False,0
Somewhere Between,2017,42,6.2,True,0
Hot Date,2017,19,7.1,True,1
The Debt Collector,2018,96,5.8,False,0
Orbiter 9,2017,95,5.9,False,0
Day of the Dead: Bloodline,2017,90,3.4,False,0
Lovesong,2017,85,6.3,False,0
Lawless Lawyer,2018,64,7.7,True,1
Reversing Roe,2018,99,7.5,False,1
First They Killed My Father,2017,136,7.2,False,1
The Titan,2018,97,4.8,False,0
Welcome to the Family,2018,48,6.6,True,0
Llama Llama,2018,15,6.5,True,0
Borderliner,2017,49,6.8,True,0
Girlfriend's Day,2017,70,5.2,False,0
Animal Crackers,2017,105,5.8,False,0
A Korean Odyssey,2017,75,8.0,True,1
Dude,2018,90,5.2,False,0
My Happy Family,2017,119,7.4,False,1
Unrest,2017,97,7.6,False,1
iBoy,2017,90,6.0,False,0
Ibiza,2018,94,5.2,False,0
The Resurrection of Gavin Stone,2017,91,6.2,False,0
Power Rangers Ninja Steel,2017,24,6.1,True,0
Strong Island,2017,107,6.4,False,0
Bad Genius,2017,130,7.6,False,1
Cloudy with a Chance of Meatballs,2017,11,3.4,True,0
Man Like Mobeen,2017,22,8.0,True,1
Godzilla: The Planet Eater,2018,90,5.0,False,0
Blame!,2017,106,6.6,False,0
Granblue Fantasy: The Animation,2017,23,6.4,True,0
Bullet Head,2017,93,5.4,False,0
Meteor Garden,2018,45,7.9,True,1
Wolf,2018,80,8.1,True,1
Fallet,2017,28,6.8,True,0
The Photographer of Mauthausen,2018,111,6.7,False,0
The Hollow,2018,24,7.1,True,1
The Mire,2018,51,7.0,True,1
The Most Hated Woman in America,2017,91,6.1,False,0
GHOUL,2018,46,8.0,True,1
Transformers: Rescue Bots Academy,2018,12,6.0,True,0
River's Edge,2018,118,6.2,False,0
Hero Mask,2018,24,6.1,True,0
The Fix,2018,29,7.0,True,1
Godzilla: Planet of the Monsters,2017,89,6.0,False,0
The Beauty Inside,2018,68,7.6,True,1
Fate/Apocrypha,2017,24,6.6,True,0
Girl,2018,105,7.1,False,1
Acts of Vengeance,2017,87,5.7,False,0
The Casketeers,2018,22,7.5,True,1
The Guest,2018,66,8.1,True,1
Bleach,2018,108,6.4,False,0
Rainbow Rangers,2018,22,5.8,True,0
Our Souls at Night,2017,101,6.9,False,0
Psychokinesis,2018,101,5.9,False,0
"Oh, Hello on Broadway",2017,102,7.7,False,1
The Mechanism,2018,47,8.0,True,1
Mob Psycho 100,2018,24,5.2,True,0
Birth of the Dragon,2017,120,5.6,False,0
Little Evil,2017,94,5.7,False,0
Gaga: Five Foot Two,2017,100,7.0,False,1
Memories of the Alhambra,2018,68,7.8,True,1
Barbie: Dreamhouse Adventures,2018,22,6.7,True,0
Fullmetal Alchemist,2017,135,5.2,False,0
Ad Vitam,2018,52,6.4,True,0
The Angel,2018,114,6.6,False,0
Patriot Act with Hasan Minhaj,2018,25,8.199999999999998,True,1
Benji,2018,87,6.3,False,0
Signs,2018,46,6.4,True,0
White Fang,2018,87,6.9,False,0
B: The Beginning,2018,25,7.1,True,1
Sugar Rush,2018,51,7.0,True,1
The Resistance Banker,2018,124,6.9,False,0
El Chapo,2017,44,7.8,True,1
Sacred Games,2018,50,8.6,True,1
The Worst Witch,2017,27,7.2,True,1
The Confession Tapes,2017,43,7.5,True,1
Thieves of the Wood,2018,47,6.8,True,0
The Land of Steady Habits,2018,98,6.2,False,0
Girl from Nowhere,2018,44,7.6,True,1
Afflicted,2018,42,5.1,True,0
Dope,2017,48,7.3,True,1
Paradise PD,2018,27,6.8,True,0
Thus Spoke Kishibe Rohan,2017,24,7.6,True,1
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,2018,74,7.1,False,1
Welcome to Waikiki,2018,64,8.3,True,1
The Inmate,2018,53,6.9,True,0
The Innocents,2018,46,6.2,True,0
Clinical,2017,104,5.1,False,0
CharitÃ©,2017,49,7.8,True,1
The Battleship Island,2017,132,7.1,False,1
Instant Hotel,2018,49,7.3,True,1
Myths & Monsters,2017,43,7.8,True,1
Erased,2017,28,7.8,True,1
The Hook Up Plan,2018,28,7.2,True,1
Kiss Me First,2018,47,6.2,True,0
Lu Over the Wall,2017,107,6.8,False,0
November 13: Attack on Paris,2018,54,8.3,True,1
Life,2018,64,7.6,True,1
Hampstead,2017,102,6.0,False,0
Reprisal,2018,89,4.2,False,0
Like Father,2018,103,6.1,False,0
MILF,2018,96,4.8,False,0
The Bride of Habaek,2017,67,7.1,True,1
The Open House,2018,94,3.2,False,0
Catfight,2017,96,5.9,False,0
The New Legends of Monkey,2018,25,6.4,True,0
Medal of Honor,2018,55,8.199999999999998,True,1
"My Teacher, My Obsession",2018,105,4.4,False,0
Take Me,2017,83,6.1,False,0
MFKZ,2018,95,6.7,False,0
True and the Rainbow Kingdom,2017,21,7.1,True,1
Steel Rain,2017,139,7.1,False,1
Something in the Rain,2018,70,8.199999999999998,True,1
Sad Hill Unearthed,2017,86,7.4,False,1
The Velvet Collection,2017,57,7.3,True,1
Zero,2018,152,5.2,False,0
The Christmas Chronicles,2018,104,7.0,False,1
Nothing to Hide,2018,93,6.8,False,0
The Indian Detective,2017,43,6.6,True,0
Bonus Family,2017,44,2.3,True,0
Serial Killer with Piers Morgan,2017,47,3.8,True,0
Patrick,2018,94,6.2,False,0
The Ottoman Lieutenant,2017,111,6.4,False,0
My Shy Boss,2017,71,7.3,True,1
Gormiti,2018,11,5.3,True,0
Casting JonBenet,2017,81,6.1,False,0
Selection Day,2018,25,7.4,True,1
The Protector,2018,43,6.5,True,0
The World Is Yours,2018,94,6.3,False,0
Long Shot,2017,40,7.4,False,1
Outside In,2018,109,6.7,False,0
The Queen of Flow,2018,45,7.7,True,1
Cupcake & Dino - General Services,2018,16,7.5,True,1
Next Gen,2018,90,6.6,False,0
The Saint,2017,92,4.9,False,0
Voyeur,2017,95,6.2,False,0
Daniel Sloss: Live Shows,2018,60,8.5,True,1
Warrior,2018,42,6.7,True,0
Get Me Roger Stone,2017,100,7.4,False,1
Surviving Escobar - Alias JJ,2017,42,7.7,True,1
Bangkok Love Stories 2: Innocence,2018,47,6.7,True,0
Children of the Whales,2017,24,7.1,True,1
Hey Arnold! The Jungle Movie,2017,81,7.5,False,1
Irreplaceable You,2018,96,6.4,False,0
Dogs of Berlin,2018,60,7.5,True,1
Free Rein,2017,28,7.0,True,1
Amar,2017,105,5.1,False,0
Tig Notaro: Happy To Be Here,2018,58,6.6,False,0
Carrie Pilby,2017,98,6.7,False,0
Luis Miguel: The Series,2018,56,8.0,True,1
Cyborg 009: Call of Justice,2017,24,5.7,True,0
Cocaine Coast,2018,67,7.9,True,1
Fun Mom Dinner,2017,81,5.3,False,0
Bumping Mics with Jeff Ross & Dave Attell,2018,34,7.7,True,1
I Am Jonas,2018,82,7.0,False,1
Springsteen On Broadway,2018,153,8.5,False,1
Ultraviolet,2017,46,7.0,True,1
Hot Girls Wanted: Turned On,2017,47,6.6,True,0
7 Days Out,2018,50,6.8,True,0
Greenhouse Academy,2017,23,6.6,True,0
Hi Score Girl,2018,27,8.0,True,1
Te Ata,2017,105,7.4,False,1
Cuba and the Cameraman,2017,113,8.3,False,1
Indian Horse,2018,105,7.3,False,1
I Am Not an Easy Man,2018,98,6.3,False,0
The Forgiven,2018,115,5.9,False,0
Samurai Gourmet,2017,22,8.1,True,1
Final Fantasy XIV: Dad of Light,2017,30,7.2,True,1
Car Masters: Rust to Riches,2018,39,8.4,True,1
You Get Me,2017,89,4.7,False,0
The Climb,2017,103,6.9,False,0
Sparta,2018,53,6.6,True,0
Sarah Silverman: A Speck of Dust,2017,71,6.9,False,0
Re: Mind,2017,23,4.9,True,0
Lego Jurassic World: The Secret Exhibit,2018,22,6.2,True,0
Hasan Minhaj: Homecoming King,2017,72,8.199999999999998,False,1
Ingobernable,2017,40,7.2,True,1
If I Hadn't Met You,2018,52,7.7,True,1
Creeped Out,2017,25,6.5,True,0
Modest Heroes,2018,53,6.6,False,0
Girlboss,2017,27,7.0,True,1
Spy Kids: Mission Critical,2018,25,5.2,True,0
Mercury 13,2018,79,6.9,False,0
The Royal House of Windsor,2017,49,7.3,True,1
The Fortress,2017,140,6.8,False,0
When Heroes Fly,2018,48,7.1,True,1
Godzilla: City on the Edge of Battle,2018,105,5.8,False,0
Flint Town,2018,45,7.9,True,1
Quincy,2018,124,7.6,False,1
Struggle: The Life and Lost Art of Szukalski,2018,104,7.9,False,1
The Outcasts,2017,95,5.4,False,0
The Invisible Guardian,2017,129,6.4,False,0
Bending the Arc,2017,102,8.0,False,1
A.I.C.O. -Incarnation-,2018,24,6.3,True,0
Eternal Love,2017,45,8.4,True,1
"Take the Ball, Pass the Ball",2018,107,8.0,False,1
Polly Pocket,2018,13,5.9,True,0
Adam Sandler: 100% Fresh,2018,73,7.5,False,1
Pop Team Epic,2018,23,6.9,True,0
An Imperfect Murder,2017,71,3.1,False,0
Mike Birbiglia: Thank God for Jokes,2017,71,7.4,False,1
Sky Ladder: The Art of Cai Guo-Qiang,2017,80,7.3,False,1
Gnome Alone,2017,85,5.6,False,0
Sirius the Jaeger,2018,23,6.7,True,0
Misty,2018,71,8.1,True,1
Standup and Away! with Brian Regan,2018,25,5.7,True,0
A Love So Beautiful,2017,41,8.0,True,1
The A List,2018,27,5.5,True,0
Neal Brennan: 3 Mics,2017,65,7.8,False,1
Sandy Wexler,2017,130,5.2,False,0
The Week Of,2018,116,5.2,False,0
Naked,2017,96,5.4,False,0
The Big Family Cooking Showdown,2017,59,7.0,True,1
The Bleeding Edge,2018,100,7.6,False,1
QB1: Beyond the Lights,2017,32,7.7,True,1
Fugitiva,2018,90,5.6,True,0
Taylor Swift: Reputation Stadium Tour,2018,125,8.3,False,1
Toc Toc,2017,90,6.8,False,0
John Leguizamo's Latin History for Morons,2018,89,7.4,False,1
And Breathe Normally,2018,95,6.9,False,0
The Awakening of Motti Wolkenbruch,2018,94,6.6,False,0
Amazing Interiors,2018,26,6.6,True,0
Charming,2018,90,5.6,False,0
Secret Agent Selection: WW2,2018,59,7.8,True,1
Giant,2017,114,6.7,False,0
The Piano Forest,2018,26,7.1,True,1
Bobby Kennedy for President,2018,61,8.1,True,1
Chip and Potato,2018,15,6.4,True,0
Solo,2018,100,5.0,False,0
The Killer,2017,99,6.0,False,0
Flavors of Youth,2018,74,6.6,False,0
The Polka King,2017,95,5.9,False,0
Falsa identidad,2018,43,7.0,True,1
The Legacy of a Whitetail Deer Hunter,2018,83,5.5,False,0
Come Sunday,2018,106,6.0,False,0
Diablero,2018,38,6.8,True,0
The Death and Life of Marsha P. Johnson,2017,105,7.2,False,1
Super Drags,2018,25,5.4,True,0
Monster High: Electrified,2017,72,5.5,False,0
Mersal,2017,169,8.1,False,1
Chosen,2018,70,5.2,True,0
Fred Armisen: Standup for Drummers,2018,65,5.8,False,0
Perdida,2018,103,5.6,False,0
Sarkar,2018,164,7.0,False,1
Bad Guys: Vile City,2017,64,6.0,True,0
The Yard,2018,108,7.2,True,1
CamarÃ³n: The Film,2018,104,7.5,False,1
S.W.A.T.: Under Siege,2017,89,4.5,False,0
High Society,2018,119,5.5,False,0
Generation Iron 3,2018,75,6.2,False,0
Kakegurui,2018,30,6.8,True,0
Last Hope,2018,24,5.8,True,0
The Platform,2018,45,6.2,True,0
Whose Streets?,2017,90,5.5,False,0
One of Us,2017,95,7.0,False,1
The Rachel Divide,2018,104,6.3,False,0
My Masterpiece,2018,100,7.1,False,1
Brian Regan: Nunchucks and Flamethrowers,2017,61,6.3,False,0
Busted!,2018,75,7.6,True,1
Alex Strangelove,2018,99,6.3,False,0
Lowriders,2017,99,5.6,False,0
3Below: Tales of Arcadia,2018,22,7.7,True,1
Chris Rock: Tamborine,2018,64,6.6,False,0
Familiar Wife,2018,61,7.6,True,1
Ultimate Beastmaster,2017,59,7.3,True,1
Your Son,2018,103,6.1,False,0
Justice,2017,92,4.0,False,0
The World's Most Extraordinary Homes,2017,54,7.6,True,1
NY Prison Break: The Seduction of Joyce Mitchell,2017,84,5.6,False,0
Tom Segura: Disgraceful,2018,74,7.5,False,1
It's for Your Own Good,2017,93,5.5,False,0
Sierra Burgess Is a Loser,2018,105,5.8,False,0
Fate/Extra Last Encore,2018,25,5.4,True,0
Battle,2018,95,5.9,False,0
The Seven Deadly Sins: Prisoners of the Sky,2018,99,7.1,False,1
Christmas Inheritance,2017,105,5.7,False,0
Jo Koy: Live from Seattle,2017,63,7.1,False,1
Live,2018,46,8.3,True,1
My Secret Romance,2017,52,7.2,True,1
Okko's Inn,2018,94,7.0,False,1
The Comedy Lineup,2018,18,5.9,True,0
Christmas in the Heartland,2017,90,5.9,False,0
How to Be Really Bad,2018,100,6.2,False,0
FIGHTWORLD,2018,42,7.6,True,1
A Christmas Prince,2017,92,5.7,False,0
Prison Playbook,2017,91,8.5,True,1
First Team: Juventus,2018,36,7.3,True,1
The Stolen,2017,98,5.3,False,0
Father of the Year,2018,94,5.2,False,0
The Final Table,2018,43,7.6,True,1
Killing Hasselhoff,2017,79,4.4,False,0
Pottersville,2017,85,5.4,False,0
Thi Mai,2018,100,6.0,False,0
Switched,2018,39,7.1,True,1
Paradise Lost,2018,110,6.9,False,0
Derren Brown: Sacrifice,2018,49,7.1,False,1
YucatÃ¡n,2018,129,5.5,False,0
A Twelve-Year Night,2018,122,7.5,False,1
Happy Anniversary,2018,78,5.7,False,0
Maria Bamford: Old Baby,2017,64,6.1,False,0
Trump: An American Dream,2017,55,7.2,True,1
Undercover Law,2018,57,7.2,True,1
Rock my Heart,2017,105,6.5,False,0
Apaches,2018,67,7.0,True,1
Marlon,2017,21,7.0,True,1
My Sassy Girl,2017,41,6.9,True,0
Wild District,2018,45,8.199999999999998,True,1
Us and Them,2018,120,7.4,False,1
Million Yen Women,2017,30,7.6,True,1
My ID is Gangnam Beauty,2018,63,7.4,True,1
Champions,2018,21,6.1,True,0
Manhunt,2017,106,5.2,False,0
100 Days My Prince,2018,75,7.8,True,1
The B-Side: Elsa Dorfman's Portrait Photography,2017,76,6.7,False,0
A Very Country Christmas,2017,83,6.0,False,0
Greg Davies: You Magnificent Beast,2018,66,7.1,False,1
Girls Incarcerated,2018,45,7.3,True,1
When Angels Sleep,2018,94,5.5,False,0
Brainchild,2018,25,8.1,True,1
Bert Kreischer: Secret Time,2018,57,7.3,False,1
The Who Was? Show,2018,25,6.8,True,0
Show Dogs,2018,90,3.9,False,0
Escape from Mr. Lemoncello's Library,2017,69,5.4,False,0
Bhavesh Joshi Superhero,2018,155,7.7,False,1
Cleo & Cuquin,2018,7,8.0,True,1
Amateur,2018,96,5.9,False,0
Back Street Girls: Goku Dolls,2018,24,6.6,True,0
Fireworks,2017,90,5.6,False,0
Edgar Rice Burroughs' Tarzan and Jane,2017,21,4.8,True,0
Pachamama,2018,72,6.8,False,0
Empire Games,2018,49,5.8,True,0
Lust Stories,2018,120,6.4,False,0
All I Wish,2018,94,5.2,False,0
Age of Tanks,2017,54,7.3,True,1
The Clapper,2018,89,5.1,False,0
Chasing Coral,2017,93,8.1,False,1
Robot Trains,2017,12,6.0,True,0
My Dead Ex,2018,25,7.4,True,1
Disconnect,2018,107,5.3,False,0
Crazy Delicious,2017,51,8.9,True,1
Becoming Champions,2018,45,6.7,True,0
Inside the Criminal Mind,2018,48,5.4,True,0
Live Up To Your Name,2017,69,8.0,True,1
